PREFERRED_NAME,MoleculeID,LogP_pred,MP_pred,BP_pred,LogVP_pred,LogWS_pred,LogHL_pred,RT_pred,LogKOA_pred,LogD55_pred,LogD74_pred,LogOH_pred,LogKoc_pred,nbAtoms,nbHeavyAtoms,nbC,nbO,nbN,nbAromAtom,nbRing,nbHeteroRing,Sp3Sp2HybRatio,nbRotBd,nbHBdAcc,ndHBdDon,nbLipinskiFailures,TopoPolSurfAir,MolarRefract,CombDipolPolariz,MolWeight,LogBCF_pred,BioDeg_LogHalfLife_pred,ReadyBiodeg_pred,LogKM_pred,FUB_pred,Clint_pred
"2,6-Diisopropylphenyl isocyanate",DTXSID9051959,3.43354256575013,17.5800278659324,267.649606410942,-2.44544351831813,-3.87910287062805,-4.01930265672932,21.1404314916759,5.82544902409159,3.4333352183035,3.43353995478505,-10.872573068898,2.21537997749357,32,15,13,1,1,6,1,0,0.5,3,2,0,1,29.43,35.9771,0.997,203.131014164,2.34737438241135,0.724231130780132,0,-0.293454661384036,0.026498859911495,1.35260784265628
"2,6-Dimethylpyridine",DTXSID7051557,1.65149675567167,-20.6752559472596,156.121226967565,0.626404272808799,-0.11553780800978,-5.09817540474948,3.42464493575388,3.72879448681351,0.565116710933097,1.594208524898,-10.7257808528456,1.68182134340545,17,8,7,0,1,6,1,1,0.285714285714286,0,1,0,0,12.89,11.465,0.702,107.073499288,1.11421497935891,0.929248399727197,1,-0.200443888256799,0.283997991167133,1.101711707957
Butylated hydroxytoluene,DTXSID2020216,5.05098541883025,51.8439510230906,267.692424415069,-2.34501189952033,-5.34223950483438,-5.09722082803933,20.667818805539,9.28579400221201,5.05098520338881,5.05096830604162,-10.8355551918229,3.62734569283715,40,16,15,1,0,6,1,0,0.6,2,0,1,1,20.23,46.3203,0.645,220.182715388,3.03496269149338,1.12822600092166,0,0.338066125846106,0.025491932613615,0.084772944013423
2-[2-(4-Nonylphenoxy)ethoxy]ethanol,DTXSID9058600,3.89413684302686,43.2968538437279,310.205777272273,-5.34537377177074,-3.48814295389393,-8.15498199499243,27.9108502299341,11.102012699306,3.89413108714048,3.89367987418882,-10.7765225091661,3.41261189153504,54,22,19,3,0,6,1,0,0.684210526315789,14,2,1,2,38.69,55.7969,1.154,308.235144884001,2.72182047366321,0.694843365895165,0,0.171049741219192,0.014532108883671,-0.54054563237467
2-[2-(Dimethylamino)ethoxy]ethanol,DTXSID1027427,-0.023247007526646,-4.21103807529069,179.776160135517,-0.981245597534529,0.923809477095915,-8.47965795094713,0,4.9728288533691,-3.65399700202759,-1.76189608432634,-10.4792003191651,1.5495673089086,24,9,6,2,1,0,0,0,1,5,3,1,0,32.7,37.3239,0.815,133.11027872,0.484665864464411,0.616225028353471,1,-0.499011572908222,0.930613447447969,-1.37761186129835
2-Acetylaminofluorene,DTXSID0039227,3.24444889138404,177.450577898713,309.271597707241,-9.03443949832849,-4.86453589647079,-9.8069900157113,17.4131651527943,10.8659588578398,3.24444876880402,3.2444391546146,-10.8577507980831,3.18498660147098,30,17,15,1,1,12,3,0,0.133333333333333,2,2,1,1,29.1,17.4669,2.054,223.099714036,1.7471480268433,0.718772720240426,0,-0.674418263206206,0.020963031220354,-1.44136862251484
2-Amino-2-methylpropan-1-ol,DTXSID8027032,-0.915848307874727,19.7512147069011,167.989035478933,-0.259698328200434,1.04519374766451,-7.23049457479854,0,6.85886774397911,-5.05592036311856,-3.15838061401759,-10.544994434203,0.957909542150639,17,6,4,1,1,0,0,0,1,1,2,2,0,46.25,25.2669,0.451,89.084063972,0.612490003378243,0.738775214600975,1,-1.0905711279713,0.96245009831377,1.13848697224902
2-Anisidine,DTXSID5023877,1.1648036623925,20.0410744504591,233.395900196476,-1.21938116160791,-0.918067297474282,-6.73836151603143,4.81727068835587,6.15457862139152,1.11216466469527,1.16409971388033,-10.2027215093068,1.76516435365452,18,9,7,1,1,6,1,0,0.142857142857143,1,1,1,0,35.25,11.5379,1.129,123.068413908,0.740132535568976,0.554699093252325,0,-0.896911982033961,0.447492045446853,-6.38513961452629
2-Bromopropane,DTXSID7030197,2.13191390998041,-101.802739816399,61.8669530283726,2.27070659471634,-1.70084002524056,-1.8211759164069,0,2.60716359207948,2.13191390998041,2.13191390998041,-12.055620825689,1.50767525800209,11,4,3,0,0,0,0,0,1,0,0,0,0,0,23.7944,0.324,121.973112324,0.959703910113784,1.22355901525966,0,-0.748094984699251,0.400057203340561,1.12852002144293
Methyl ethyl ketone,DTXSID3021516,0.390500900135181,-80.0035622856983,73.5264028364219,1.94672435494618,0.400922934857414,-4.17808224519132,0,2.79814082105706,0.390500900135181,0.390500900135181,-11.8557813146167,1.20228446297947,13,5,4,1,0,0,0,0,0.75,1,1,0,0,17.07,21.2183,0.598,72.057514876,0.6106999430714,0.564585332643012,1,-1.04853741003718,0.916842232075308,1.14172031076111
2-Butoxyethanol,DTXSID1024097,0.712637671963162,-41.1649418931281,162.891435663273,0.015291644448111,0.74311355437408,-5.90978740562056,3.41673153970275,4.8991621513768,0.712635784285313,0.7124877539347,-10.6920063942768,1.7157268336801,22,8,6,2,0,0,0,0,1,5,2,1,0,29.46,30.0422,0.567,118.099379688,0.592047601849444,0.648578254489788,1,-0.510317089853648,0.622813784645007,0.653065643889148
2-Chlorobiphenyl,DTXSID6040298,4.56437897427235,44.3995700670098,285.008238466118,-2.51048742010185,-4.80331308152235,-3.23042750643133,18.2147837718192,7.07303688771322,4.56437897427235,4.56437897427235,-11.4513997698564,3.48887776820766,22,13,12,0,0,12,2,0,0,1,0,0,1,0,5.6156,1.152,188.039277968,3.65296077726324,0.730100639998308,0,0.847986611325666,0.019237392113857,0.99901902872653
"N,N-Diethylethanolamine",DTXSID5021837,0.352279169582431,6.37045288643995,163.658876089526,0.064385646765329,0.83289999200553,-6.09678154759136,2.64796098344668,4.79742183830803,-3.8875940295594,-1.98955030703954,-10.7963298370577,1.82624749718714,23,8,6,1,1,0,0,0,1,4,2,1,0,23.47,34.868,0.63,117.1153641,0.604959997015978,0.615552653754592,0,-1.06483397125294,0.932335755297836,-3.82619650629981
2-Ethoxyethanol,DTXSID7024087,-0.313605572029947,-52.1737518851766,132.612778856977,0.758896774528946,1.04659324087849,-6.22532733268226,0,4.23849830522474,-0.313612204190585,-0.314132068032677,-10.8174611970909,1.08308218654968,16,6,4,2,0,0,0,0,1,3,2,1,0,29.46,23.5986,0.567,90.06807956,0.255856407943982,0.615188616422911,1,-1.05969005962376,0.929351171666725,-3.91201233211899
Ethylene glycol monoethyl ether acetate,DTXSID9021928,0.592219410401611,-58.2774738057595,156.390965553319,0.231934454736843,0.052531220412302,-5.17965410312337,3.09619242103449,3.47922153264303,0.592219410401611,0.592219410401611,-10.9536584265814,1.32289264848782,21,9,6,3,0,0,0,0,0.833333333333333,5,3,0,0,35.53,32.7501,0.743,132.078644244,0.514067520543978,0.616205348180531,1,-0.804592430983705,0.885761485551186,1.01233022266122
2-Ethyl-1-hexanol,DTXSID5020605,2.90309863843614,-64.7099308579933,180.823020840546,-0.651374484658061,-2.19028568858658,-4.52127955512638,10.2681095787629,5.77251059742277,2.90309848333361,2.90308631837624,-10.7358090406621,1.79011761052971,27,9,8,1,0,0,0,0,1,5,1,1,0,20.23,35.0636,0.41,130.135765196,1.08869152431756,0.696932988965167,1,-1.04709358380644,0.244242698744495,0.652644735164278
2-Ethylhexanoic acid,DTXSID9025293,2.4490160790177,63.1233805778285,225.637381189485,-1.34602883869868,-1.87116710601431,-6.07912501721886,5.90008513432297,6.00193831246443,1.79555720306643,0.00307311967449,-10.9440122762637,1.82248585885324,26,10,8,2,0,0,0,0,0.875,5,2,1,0,37.3,35.8249,0.469,144.115029752,0.575778311035636,0.661946612809209,1,-1.13968050092703,0.244656080568149,-2.95042868332742
2-Ethylhexyl acrylate,DTXSID9025297,4.24132443286751,-68.5644759329331,215.81552999436,-0.56325692275889,-3.49101301153066,-3.61765513426685,14.0707161767299,5.25409846796832,4.24132443286751,4.24132443286751,-10.57071466165,2.5592369218648,33,13,11,2,0,0,0,0,0.727272727272727,8,2,0,0,26.3,48.8628,0.559,184.14632988,1.94981350444649,0.670244392321109,1,-0.648142309475998,0.212021325557506,1.61269609558519
2-Ethylhexylamine,DTXSID4025298,2.79546717896093,-43.3911866207218,166.954688065986,0.286228232836173,-1.93591102155899,-4.40920356685554,10.2417953499351,5.88429100979793,-2.39321638489697,-0.493436925380194,-10.6873033162685,1.79011513864753,28,9,8,0,1,0,0,0,1,5,1,1,0,26.02,36.7211,0.338,129.151749608,1.21545957643774,0.608377538439906,1,-0.883400007216121,0.610263720011027,0.655394471642626
2-Hexanone,DTXSID0022068,1.40770199692507,-57.3772965521741,125.081180973274,1.13505159235864,-0.751078433867086,-4.27907865474839,4.84567472022019,3.65625033007217,1.40770199692507,1.40770199692507,-11.0443776129456,1.44006794802667,19,7,6,1,0,0,0,0,0.833333333333333,3,1,0,0,17.07,27.0415,0.598,100.088815004,0.723884872910182,0.649310255948611,1,-1.0526757815025,0.358491517776271,-3.41085554890368
2'-Hydroxy-4'-methoxyacetophenone,DTXSID1022059,1.91908493741028,45.0642403965066,259.803312538119,-2.96987770430706,-1.9663239688586,-8.00869289240177,5.46869574742663,7.71466004563384,1.91850715163491,1.8754288421295,-10.9191234294354,2.07143167914846,22,12,9,3,0,6,1,0,0.222222222222222,2,1,1,0,46.53,20.6508,1.101,166.06299418,0.836278614842789,0.545172451104023,1,-0.938889163573211,0.3169681737537,1.05914890521872
2-Hydroxyethyl methacrylate,DTXSID7022128,0.410006695386669,-38.1408288290429,185.870211108724,-0.955634168684688,0.185784025706952,-7.1042344621491,0.385721329231595,4.9213648752652,0.40937558689895,0.362531599870715,-10.4706899230441,1.32060217282904,19,9,6,3,0,0,0,0,0.5,4,3,1,0,46.53,32.7099,0.829,130.06299418,0.511737770066101,0.666960868842575,1,-0.954685384881499,0.87438237741587,0.801883059475461
2-Methoxy-5-methylaniline,DTXSID1020350,1.54485423817422,43.5626854928517,242.824828239595,-1.49301678461514,-1.07080548352964,-6.62075662888802,6.30326764461395,7.27673617614503,1.50511244457489,1.54433062803386,-10.0939162903034,1.73215277397551,21,10,8,1,1,6,1,0,0.25,1,1,1,0,35.25,17.04,1.105,137.084063972,0.62674618559248,0.541595863263014,0,-0.976392827311902,0.387058677801712,1.27313602787041
2-Methoxyethanol,DTXSID5024182,-0.696071466974163,-66.8712993622175,123.43555129647,0.901547340728235,1.1206307028053,-6.39103659956816,0,3.9645373389241,-0.696071809099202,-0.696098642092508,-10.9185654745899,1.01547816160627,13,5,3,2,0,0,0,0,1,2,2,1,0,29.46,19.3048,0.567,76.052429496,0.177232466950181,0.615311563783914,1,-1.07454556526396,0.975749615698371,1.13877706512133
2-Methoxyethyl acetate,DTXSID2025553,0.241909635388915,-65.1553983194895,141.499334676527,0.452117630544453,0.599814060180598,-4.37822874754871,0.68909108964689,3.73459456292801,0.241909635388915,0.241909635388915,-11.3173403199665,1.14839165182944,18,8,5,3,0,0,0,0,0.8,4,3,0,0,35.53,28.4563,0.743,118.06299418,0.33881957381781,0.616226670759,1,-0.977442025235846,0.895847391055891,1.12666954939607
2-Methoxyphenol,DTXSID0023113,1.26531791238844,24.215881270102,216.85768242725,-1.31049896895088,-1.02893029723253,-6.30163232392945,4.79604920251376,5.91230880396898,1.26529127675473,1.26320724116647,-10.0287098687935,1.72997271879117,17,9,7,2,0,6,1,0,0.142857142857143,1,0,1,0,29.46,9.8804,1.136,124.052429496,0.991177350860496,0.717223313169833,1,-0.696075724712488,0.427835184275393,-4.03119389628876
2-Methyl-3(2H)-isothiazolone,DTXSID2034259,-0.102836971186912,131.339541750372,153.893562574813,0.349222035910862,-0.43517997867858,-7.64553404274467,0,4.52273697850714,-0.102837327272841,-0.102836975669771,-10.3830534429009,1.74038525548268,12,7,4,1,1,0,1,1,0.25,0,2,0,0,45.61,30.4169,0.862,115.00918478,0.309363163693319,0.665790875394958,0,-0.625102894201438,0.682749953908869,1.13938934267909
2-Methylbutane,DTXSID8025468,2.97021218965204,-127.987550577044,32.9736987338814,2.7442942938295,-3.16301175787032,-0.230442622731422,4.75657836955474,2.26196754760855,2.97021218965204,2.97021218965204,-11.3501214928541,1.75349412285758,17,5,5,0,0,0,0,0,1,1,0,0,0,0,23.0781,0.088,72.093900384,1.14285885224475,0.781983987882541,1,-0.509857551228987,0.454626130230169,1.08913428141318
2-Methylbutyl acetate,DTXSID2027254,2.19766230772888,-85.7370420126431,137.98,0.837490055883082,-1.82917177333077,-3.38933172110742,7.40343689616615,3.63559710058464,2.19766230772888,2.19766230772888,-11.0454676713253,1.54498682621743,23,9,7,2,0,0,0,0,0.857142857142857,4,2,0,0,26.3,33.7739,0.519,130.099379688,0.624497260092026,0.66539772474179,1,-0.854411980006831,0.405793595087779,0.586369000052866
2-Methylnaphthalene,DTXSID4020878,3.94283526476942,9.41262630603634,246.407990686139,-1.57747170184843,-3.80356618489198,-3.27113880192803,15.4174833223786,5.83064114878761,3.94283526476942,3.94283526476942,-10.358823396659,3.44593730004695,21,11,11,0,0,10,2,0,0.090909090909091,0,0,0,1,0,5.5021,0.895,142.07825032,1.86217207132682,1.17359657026838,1,0.767835517696165,0.023317049179331,1.09249107999261
2-Methylpentane,DTXSID4029143,3.59402230353265,-134.605316594798,60.7820372671884,2.14230403681759,-3.71428024405862,-0.299455263096817,8.68084900243926,2.79874238990336,3.59402230353265,3.59402230353265,-11.2595584251225,2.34589665275973,20,6,6,0,0,0,0,0,1,2,0,0,0,0,27.5299,0.088,86.109550448,2.05477816004145,0.799141590571328,1,-0.327332370334728,0.306491012036116,1.05857568003619
2-Methylpyridine,DTXSID9021899,1.20463375163323,-36.3203755159534,140.52800355525,0.879158205866078,0.751310078301504,-5.08899927586562,2.91378774421374,4.15939475139595,0.673310229396139,1.1917126710203,-10.3937385400124,1.69306870321852,14,7,6,0,1,6,1,1,0.166666666666667,0,1,0,0,12.89,5.7325,0.726,93.057849224,1.10933930423134,0.596248710986274,1,-0.516610672011076,0.4395562565734,1.12271646053305
2-Nitropropane,DTXSID6020981,0.999898142735385,-87.9009253749382,123.151953450832,1.12869662206779,-0.786533452649479,-4.32176066295271,0,2.2599356589354,0.999898142735385,0.999898142735385,-12.4578285669013,1.08815478704362,13,6,3,2,1,0,0,0,1,1,0,0,0,43.14,18.9919,0.533,89.047678464,0.887613594347651,0.735319363320345,1,-1.17004547547227,0.978445975163746,1.12322832050519
2-Octene,DTXSID0059407,4.52861782635499,-90.2576773469957,123.691216921851,1.18074475470512,-4.40973439609784,-0.938960284976512,10.8875676461093,3.47504702987524,4.52861782635499,4.52861782635499,-10.2136389561874,2.30037182447518,24,8,8,0,0,0,0,0,0.75,4,0,0,0,0,35.1364,0.227,112.125200512,2.63872356772721,0.649704123339053,0,0.575994694890674,0.117286376305274,-0.269318203777434
2-Pentanone,DTXSID0021888,0.909202385316016,-42.0594445471588,100.574980487622,1.47613777616358,-0.327162777271493,-4.13997356252285,2.40565912913942,3.26121689163371,0.909202385316016,0.909202385316016,-11.3623015317709,1.2807939131903,16,6,5,1,0,0,0,0,0.8,2,1,0,0,17.07,24.1299,0.598,86.07316494,0.771696348172912,0.649870282104192,1,-1.02560919006555,0.560550562886605,1.10343929514323
2-Phenoxyethanol,DTXSID9021976,1.201704286148,29.2443009540899,247.856909229549,-2.05752072333204,-0.790567850501293,-6.54526034348253,6.64656161922055,6.59964888789707,1.2017040698281,1.20168710358327,-10.5319991051156,1.83033569400623,20,10,8,2,0,6,1,0,0.25,3,1,1,0,29.46,13.6081,0.993,138.06807956,0.720552299870613,0.73840160778255,1,-1.07922842418982,0.315782663935648,1.14481522003864
2-Phenoxyethyl acrylate,DTXSID4040715,2.54105399576141,90.0812506346312,262.915677746669,-2.6809513221604,-1.9796439483224,-6.22505093625114,9.70496059435376,5.83262806024883,2.54105399576141,2.54105399576141,-10.5782274697334,2.00207471456983,26,14,11,3,0,6,1,0,0.181818181818182,6,2,0,0,35.53,27.4073,1.209,192.078644244,0.949615937745548,0.667638188453175,1,-0.135919984983143,0.103996384787838,0.546559262368712
2-Propoxyethanol,DTXSID1027500,0.322782035299285,-1.89204374020687,146.933416874964,0.507084717533992,0.993375938728158,-6.10065701583538,0.910569158990677,4.39544920366805,0.322774777642147,0.322205916581694,-10.6689800636189,1.1502299893822,19,7,5,2,0,0,0,0,1,4,2,1,0,29.46,27.1306,0.567,104.083729624,0.442267657970791,0.646691670638947,1,-0.973750313049867,0.889224698339341,0.612097476502456
"3,3'-Dichlorobenzidine",DTXSID6020432,3.46446197511001,133.400543305244,366.615258694585,-7.01903131161663,-4.81808364013878,-7.39038111377248,15.6969042155585,9.10625517356906,3.45454117865783,3.46433566060594,-10.9961677686081,4.10695315653022,26,16,12,0,2,12,2,0,0,1,2,2,0,52.04,19.6754,2.067,252.02210368,2.17751105044339,1.50210917521248,0,-0.166481925227262,0.035558296725001,-0.677423387749052
3-Methylpentane,DTXSID8052647,3.59601149157614,-134.605316594798,60.7820372671884,2.12823944467884,-3.71099922870344,-0.300587218122831,7.04900638534729,2.79874238990336,3.59601149157614,3.59601149157614,-11.2618655050131,2.34582001211858,20,6,6,0,0,0,0,0,1,2,0,0,0,0,26.1559,0.088,86.109550448,1.93849431535729,0.669176543423038,1,-0.317751488415017,0.268324772544831,1.06068369439246
3-Methylpyridine,DTXSID9021897,1.22936783620028,-34.8770887708776,144.887392720663,0.805310074886771,0.810906498429543,-5.10732082906768,2.01763468734395,4.15939475139595,0.676901868765068,1.21554783314287,-10.9805081054849,1.41112242892501,14,7,6,0,1,6,1,1,0.166666666666667,0,1,0,0,12.89,5.5021,0.726,93.057849224,0.918671182929745,0.572771845914128,1,-0.518490589481292,0.428825830643479,1.13755930340958
3-Octene,DTXSID40862260,4.56305746873634,-90.2576773469957,123.691216921851,1.18631917713145,-4.39019697058774,-0.934863534780737,11.3273315169643,3.47504702987524,4.56305746873634,4.56305746873634,-10.213493577549,2.30176481904737,24,8,8,0,0,0,0,0,0.75,4,0,0,0,0,35.3026,0.227,112.125200512,2.63711686584855,0.64187861859948,0,0.577386526213056,0.198317423802958,-0.021731303661771
"4,4'-Diphenylmethane diisocyanate",DTXSID7025180,2.81890601552493,67.5634540735247,322.29505261251,-5.3891921235169,-5.00038796414135,-5.72554722458539,20.2847716034725,7.57248246219999,2.81889030566825,2.81890581774602,-10.9403941858187,3.06792965254636,29,19,15,2,2,12,2,0,0.076923076923077,4,4,0,1,58.86,19.484,2.071,250.07422756,1.81737314404273,0.720966829677382,1,0.816584289867713,0.036613903868146,0.50815412635209
"4,4'-Methylenebis(2-chloroaniline)",DTXSID5020865,3.70916757970468,121.905145462613,374.229229810637,-7.12113074539585,-4.29496970313068,-7.38644978498646,15.8852626331591,9.14540024174372,3.61647895415752,3.70786877120185,-10.8477892881841,3.47800454439802,29,17,13,0,2,12,2,0,0.076923076923077,2,2,2,0,52.04,24.2764,2.027,266.037753744,2.24966475982667,1.50391890599802,0,-0.15895178932814,0.012101623892546,1.59827088035882
"4,4'-Diaminobiphenyl methane",DTXSID6022422,1.52654851240147,98.8981630130533,387.396925765097,-5.49344647994845,-2.40096655640771,-6.96947045088172,11.4870049880696,8.37670938407863,1.41654940213813,1.52497539122484,-10.5283236985335,2.1071884705302,29,15,13,0,2,12,2,0,0.076923076923077,2,2,2,0,52.04,13.0452,1.847,198.115698448,1.25268938341512,1.29169358753941,0,-0.212259802092981,0.227385502251293,1.00511819878775
4-Biphenylamine,DTXSID5020071,2.86284479578425,57.9834134209673,301.538503696653,-3.73453963352712,-3.39107169454235,-6.65100010207005,15.9002488944058,9.26787978781734,2.82667264517596,2.86237017298426,-10.138899383824,3.16159005638544,24,13,12,0,1,12,2,0,0,1,1,1,1,26.02,4.2221,1.453,169.089149352,1.769233865954,1.34992115337014,0,-0.86187283174326,0.034981875232831,-0.538396567001752
4-Aminopyridine,DTXSID0023870,0.183496506385956,114.052665768115,257.757290481649,-1.26154310216383,0.478441427523993,-6.32920499022762,0,4.98657681955106,-2.83304581558091,-0.964656832322704,-10.4786567840326,1.25340916519013,13,7,5,0,2,6,1,1,0,0,2,1,0,38.91,4.2221,1.184,94.053098192,0.491452160825451,0.661786837450958,0,-0.75894581801926,0.831123327327663,1.11899667882221
4-Bromobenzyl bromide,DTXSID5044445,3.9833062126097,38.9948394286829,238.115555587051,-0.791544900460447,-3.62690526285585,-2.94605823855012,10.359210650898,5.7439798410355,3.9833062126097,3.9833062126097,-11.4864750040023,2.95969366808347,15,9,7,0,0,6,1,0,0.142857142857143,1,0,0,0,0,21.9104,1.001,247.883624392,1.77741567314935,0.897946754345478,0,0.609653343503991,0.127847125211492,1.06003162263311
1-Chloro-4-(trifluoromethyl)benzene,DTXSID7024821,3.66280732191009,-28.870727360138,140.952757578968,0.813547265911289,-2.90179659644042,-1.67621734453854,9.23694075583156,3.89157403686123,3.66280732191009,3.66280732191009,-12.5728762433529,2.67235931849085,15,11,7,0,0,6,1,0,0.142857142857143,1,0,0,0,0,12.0502,0.556,179.995362468,2.47686386925135,0.759141194160039,0,0.728398023799889,0.39900270054093,0.886845172345285
4-(Dimethylamino)azobenzene,DTXSID5020491,4.42554342007904,108.597826735321,325.057504881319,-6.89098906301495,-5.67811916600112,-5.75163755679046,17.545224702271,7.41860120968323,4.42432032796951,4.42552800083279,-10.7628559514501,3.7139151773639,32,17,14,0,3,12,2,0,0.142857142857143,3,3,0,1,27.96,14.2914,1.3,225.12659748,1.59944632219364,0.726925725432056,0,0.59744807791963,0.159919180728349,0.405640764757713
"2H-1-Benzopyran-2-one, 4-hydroxy-",DTXSID8061472,1.32617212009133,173.39887276781,294.956324803423,-2.74522880733361,-1.9822306431815,-8.70525908362516,6.6252457082421,6.69984814391889,1.32617212009133,1.32617212009133,-10.7895653675534,2.03198067447021,18,12,9,3,0,6,2,1,0.111111111111111,0,2,0,0,43.37,16.1869,2.166,162.031694052,0.70181548780779,0.549890484401655,1,-0.480897292063894,0.262780129910231,-3.98794570562559
4-Methoxyphenol,DTXSID4020828,1.53556388294302,51.0014691018216,241.806455550744,-1.76902362509632,-0.6674054746704,-6.6696748889595,5.56246081750213,5.98296936478707,1.53555197931401,1.53461935896536,-10.0534825146259,2.13538668312189,17,9,7,2,0,6,1,0,0.142857142857143,1,0,1,0,29.46,9.8804,1.036,124.052429496,0.991126823810727,0.729096538751353,1,-0.697329294758789,0.42894726948021,1.00058911879184
